time,amplitude
0,-7.49082772793724e-08
2.26757369614512e-05,1.85480734659313e-07
4.53514739229025e-05,2.25266767588051e-08
6.80272108843537e-05,3.37515020236127e-07
9.0702947845805e-05,1.31767993512791e-07
0.000113378684807256,2.2837960800163e-07
0.000136054421768707,1.14895849831404e-07
0.000158730158730159,4.33211402695469e-07
0.00018140589569161,5.16247575759184e-07
0.000204081632653061,7.8722705721018e-07
0.000226757369614512,8.56955612465013e-07
0.000249433106575964,1.00202611650273e-06
0.000272108843537415,8.93868251272294e-07
0.000294784580498866,9.51041236466946e-07
0.000317460317460317,8.15348672994216e-07
0.000340136054421769,7.3733194402989e-07
0.00036281179138322,4.92072440232687e-07
0.000385487528344671,5.87533265742398e-07
0.000408163265306122,1.76649888218575e-07
0.000430839002267574,3.24239335805969e-07
0.000453514739229025,-1.56393141570505e-07
0.000476190476190476,-8.30196604158886e-08
0.000498866213151927,-3.98686458996044e-07
0.000521541950113379,-2.4751596544289e-07
0.00054421768707483,-5.27537201671694e-07
0.000566893424036281,-3.60496978435998e-07
0.000589569160997732,-7.80134928030508e-07
0.000612244897959184,-5.0288189969581e-07
0.000634920634920635,-7.15956639934211e-07
0.000657596371882086,-6.39196877353924e-07
0.000680272108843537,-6.76839954197919e-07
0.000702947845804989,-5.7663713134589e-07
0.00072562358276644,-8.76135187557919e-07
0.000748299319727891,-5.52226672316716e-07
0.000770975056689342,-6.40185432902334e-07
0.000793650793650794,-6.22388678536219e-07
0.000816326530612245,-6.17415128405509e-07
0.000839002267573696,-4.83145545811667e-07
0.000861678004535147,-8.37025684059566e-07
0.000884353741496599,-5.38135353992026e-07
0.00090702947845805,-6.36289760453882e-07
0.000929705215419501,-4.06538516633707e-07
0.000952380952380952,-5.58747430717456e-07
0.000975056689342404,-4.45389716638502e-07
0.000997732426303855,-6.32763551135469e-07
0.00102040816326531,-4.01032925556862e-07
0.00104308390022676,-5.36285989577513e-07
0.00106575963718821,-2.93204897897765e-07
0.00108843537414966,-4.29054554307849e-07
0.00111111111111111,-3.94023012031601e-08
0.00113378684807256,-1.11850479667446e-07
0.00115646258503401,1.20703700105367e-07
0.00117913832199546,-4.63678863671921e-08
0.00120181405895692,2.84991890212678e-07
0.00122448979591837,1.24955076715895e-07
0.00124716553287982,3.08673854092106e-07
0.00126984126984127,8.03939120596565e-08
0.00129251700680272,3.93454600696664e-07
0.00131519274376417,1.87126370034728e-07
0.00133786848072562,4.72838951202759e-07
0.00136054421768707,2.36069728538713e-07
0.00138321995464853,4.24907014772065e-07
0.00140589569160998,3.91378089269253e-07
0.00142857142857143,6.04326572677255e-07
0.00145124716553288,4.11604596234924e-07
0.00147392290249433,6.44569096712708e-07
0.00149659863945578,4.47008464591438e-07
0.00151927437641723,4.99868927281763e-07
0.00154195011337868,3.00825114352423e-07
0.00156462585034014,2.11476886503187e-07
0.00158730158730159,-2.2901531034292e-07
0.00160997732426304,-1.03375799721001e-07
0.00163265306122449,-5.37771481202786e-07
0.00165532879818594,-4.11056332485568e-07
0.00167800453514739,-9.37505590551932e-07
0.00170068027210884,-6.5972280714794e-07
0.00172335600907029,-7.92195566686831e-07
0.00174603174603175,-3.68635252997613e-07
0.0017687074829932,-4.82002363948347e-07
0.00179138321995465,1.22448460982667e-07
