time,amplitude
0,-3.31772088323068e-07
2.26757369614512e-05,-2.51577970305794e-07
4.53514739229025e-05,-1.73366996495921e-07
6.80272108843537e-05,-4.01258093928987e-08
9.0702947845805e-05,8.20416597621723e-08
0.000113378684807256,1.23390143902039e-07
0.000136054421768707,3.03275396726372e-07
0.000158730158730159,1.95035348172238e-07
0.00018140589569161,4.88874204205278e-07
0.000204081632653061,3.52927522407981e-07
0.000226757369614512,6.56100061262381e-07
0.000249433106575964,3.9565491111041e-07
0.000272108843537415,6.11168363088239e-07
0.000294784580498866,2.44628470712631e-07
0.000317460317460317,5.82344788168651e-07
0.000340136054421769,2.35528882795749e-07
0.00036281179138322,6.78708372684684e-07
0.000385487528344671,3.90392166829143e-07
0.000408163265306122,5.56581745074798e-07
0.000430839002267574,4.45809216010664e-07
0.000453514739229025,4.65333656767719e-07
0.000476190476190476,3.65943919904612e-07
0.000498866213151927,6.95821301288173e-07
0.000521541950113379,4.87787193850891e-07
0.00054421768707483,7.20233882473854e-07
0.000566893424036281,4.63700575022777e-07
0.000589569160997732,6.14688137753253e-07
0.000612244897959184,3.02395559444583e-07
0.000634920634920635,4.79031167383662e-07
0.000657596371882086,1.75188472502498e-07
0.000680272108843537,4.37042210720766e-07
0.000702947845804989,-4.36619277723673e-08
0.00072562358276644,8.67214868745686e-08
0.000748299319727891,-4.29604614859807e-08
0.000770975056689342,-1.36519457601812e-09
0.000793650793650794,-3.18698282373957e-07
0.000816326530612245,-4.56318500234665e-08
0.000839002267573696,-3.31183705591647e-07
0.000861678004535147,-1.67590167073472e-08
0.000884353741496599,-3.50841365302687e-07
0.00090702947845805,-3.26632005120177e-08
0.000929705215419501,-3.40701519808495e-07
0.000952380952380952,1.08559931910213e-08
0.000975056689342404,-1.66434587043658e-07
0.000997732426303855,1.88129873663734e-07
0.00102040816326531,8.16960787639353e-08
0.00104308390022676,3.53983771093885e-07
0.00106575963718821,3.68863341724015e-07
0.00108843537414966,4.71344745655206e-07
0.00111111111111111,5.22110309006171e-07
0.00113378684807256,9.28560192019685e-07
0.00115646258503401,7.87253021276744e-07
0.00117913832199546,9.7247134564928e-07
0.00120181405895692,7.24681805526199e-07
