time,amplitude
0,7.81746820660067e-08
2.26757369614512e-05,4.22559675044663e-07
4.53514739229025e-05,1.66776941307097e-07
6.80272108843537e-05,5.21188476929079e-07
9.0702947845805e-05,2.11890420854701e-07
0.000113378684807256,5.44981451226453e-07
0.000136054421768707,2.96358421585441e-07
0.000158730158730159,5.46333733681554e-07
0.00018140589569161,2.96035978789392e-07
0.000204081632653061,3.00557156884713e-07
0.000226757369614512,2.60523781279568e-07
0.000249433106575964,4.53390906674944e-07
0.000272108843537415,3.29011385986261e-07
0.000294784580498866,5.51508269395339e-07
0.000317460317460317,5.74958483086679e-07
0.000340136054421769,5.8175951155237e-07
0.00036281179138322,4.28040095670294e-07
0.000385487528344671,5.15732994093423e-07
0.000408163265306122,5.90139330400856e-08
0.000430839002267574,3.90885332449085e-07
0.000453514739229025,-3.41501309309074e-08
0.000476190476190476,1.38728967662202e-07
0.000498866213151927,-1.78866719284837e-07
0.000521541950113379,-1.18087776935596e-07
0.00054421768707483,-2.82564784317775e-07
0.000566893424036281,-1.37377564333001e-07
0.000589569160997732,-5.28296777002366e-07
0.000612244897959184,-1.56146750466899e-07
0.000634920634920635,-7.21366403091031e-07
0.000657596371882086,-5.21981180877102e-07
0.000680272108843537,-7.64316904929864e-07
0.000702947845804989,-7.42792414191173e-07
0.00072562358276644,-1.1097936250536e-06
0.000748299319727891,-7.70446646037931e-07
0.000770975056689342,-9.24406356686945e-07
0.000793650793650794,-9.66302491481969e-07
0.000816326530612245,-9.14227646467988e-07
0.000839002267573696,-7.00554262749913e-07
0.000861678004535147,-9.53865994477601e-07
0.000884353741496599,-6.83749358137984e-07
0.00090702947845805,-6.68767391429831e-07
0.000929705215419501,-4.0617674383968e-07
0.000952380952380952,-4.19856716771028e-07
0.000975056689342404,-1.50750483660636e-07
0.000997732426303855,-3.85902232610733e-07
0.00102040816326531,-2.04233177095908e-08
0.00104308390022676,-6.91766441107827e-08
0.00106575963718821,2.53380337463655e-07
0.00108843537414966,9.55380290876786e-08
0.00111111111111111,6.65816995408025e-07
0.00113378684807256,5.24471444302925e-07
0.00115646258503401,9.75693080395513e-07
0.00117913832199546,8.07279967719602e-07
0.00120181405895692,1.28096303957787e-06
0.00122448979591837,1.03606660236378e-06
0.00124716553287982,1.43679342335156e-06
0.00126984126984127,1.11743349851561e-06
0.00129251700680272,1.40003789882937e-06
0.00131519274376417,1.00562925479227e-06
0.00133786848072562,1.00685669630879e-06
0.00136054421768707,7.406722630757e-07
0.00138321995464853,7.91807220405016e-07
0.00140589569160998,3.44959185604401e-07
