time,amplitude
0,-5.37461121513518e-07
2.26757369614512e-05,-1.4063998587013e-07
4.53514739229025e-05,-4.79079903977207e-07
6.80272108843537e-05,-2.71072986531596e-07
9.0702947845805e-05,-3.65664195053438e-07
0.000113378684807256,1.22303097247776e-07
0.000136054421768707,-4.79046155838489e-08
0.000158730158730159,3.19653400444283e-07
0.00018140589569161,1.84196409715924e-07
0.000204081632653061,4.62190846310769e-07
0.000226757369614512,3.52260535356105e-07
0.000249433106575964,5.82182425795734e-07
0.000272108843537415,6.43496977618828e-07
0.000294784580498866,8.10057500944802e-07
0.000317460317460317,6.11281396835309e-07
0.000340136054421769,5.91828359779343e-07
0.00036281179138322,3.5456740013816e-07
0.000385487528344671,5.22904945641728e-07
0.000408163265306122,6.04464192493019e-08
0.000430839002267574,4.47902322744183e-07
0.000453514739229025,9.4555985686761e-08
0.000476190476190476,1.1318957595348e-07
0.000498866213151927,-2.02497090208341e-07
0.000521541950113379,1.37859229493013e-08
0.00054421768707483,-4.11652488549029e-07
0.000566893424036281,-1.94937590722821e-07
0.000589569160997732,-7.62589225015723e-07
0.000612244897959184,-5.00859609004201e-07
0.000634920634920635,-7.06858118497617e-07
0.000657596371882086,-7.16823247433029e-07
0.000680272108843537,-8.32126515584157e-07
0.000702947845804989,-7.80511242781576e-07
0.00072562358276644,-1.26664419744434e-06
0.000748299319727891,-9.22790817421848e-07
0.000770975056689342,-1.11326149506528e-06
0.000793650793650794,-1.01882875062902e-06
0.000816326530612245,-9.81995889005441e-07
0.000839002267573696,-7.44354959962183e-07
0.000861678004535147,-1.01476346151344e-06
0.000884353741496599,-5.62066386093261e-07
0.00090702947845805,-9.83922486754e-07
0.000929705215419501,-3.00408582090259e-07
0.000952380952380952,-5.8281685733662e-07
0.000975056689342404,-2.83645461663868e-07
0.000997732426303855,-5.28232279202661e-07
0.00102040816326531,-2.98758934619044e-08
0.00104308390022676,-1.15606470630861e-07
0.00106575963718821,2.02704227537803e-07
0.00108843537414966,1.20910763312648e-07
0.00111111111111111,5.10871981814745e-07
0.00113378684807256,1.45902440008486e-07
0.00115646258503401,5.89845311910565e-07
0.00117913832199546,3.16152691062613e-07
0.00120181405895692,6.27403537064745e-07
