time,amplitude
0,-4.38308477300972e-07
2.26757369614512e-05,-1.40338947466183e-07
4.53514739229025e-05,-1.45331243315399e-07
6.80272108843537e-05,1.46087237752383e-07
9.0702947845805e-05,-4.60557691955814e-08
0.000113378684807256,6.12220716192615e-09
0.000136054421768707,7.59749416422986e-08
0.000158730158730159,1.17112893564538e-07
0.00018140589569161,-1.24275792456095e-07
0.000204081632653061,1.79250257322176e-08
0.000226757369614512,-2.33271658713812e-07
0.000249433106575964,-1.83196372125429e-07
0.000272108843537415,-2.53469256017323e-07
0.000294784580498866,-1.96279640555029e-07
0.000317460317460317,-3.526730874685e-07
0.000340136054421769,-3.30489004514848e-07
0.00036281179138322,-5.89895378557781e-07
0.000385487528344671,-2.93300200255336e-07
0.000408163265306122,-5.975516143245e-07
0.000430839002267574,-4.27817366516641e-07
0.000453514739229025,-7.7462652513898e-07
0.000476190476190476,-5.27716519494842e-07
0.000498866213151927,-5.63265880579549e-07
0.000521541950113379,-2.91326839509173e-07
0.00054421768707483,-4.59596269061143e-07
0.000566893424036281,-2.82143167997194e-07
0.000589569160997732,-5.67629629659137e-07
0.000612244897959184,-1.49612616479339e-07
0.000634920634920635,-4.26235036739568e-07
0.000657596371882086,-2.2859166498911e-07
0.000680272108843537,-3.59506895506396e-07
0.000702947845804989,-9.85762105357264e-08
0.00072562358276644,-5.18829789121084e-07
0.000748299319727891,-1.59232150708098e-07
0.000770975056689342,-5.06486074486062e-07
0.000793650793650794,-5.92121039881406e-07
0.000816326530612245,-6.88274803009113e-07
0.000839002267573696,-6.10890995588956e-07
0.000861678004535147,-1.07144515403472e-06
0.000884353741496599,-1.01095416214677e-06
0.00090702947845805,-1.13276460146726e-06
0.000929705215419501,-8.11608677995203e-07
0.000952380952380952,-8.51354067101247e-07
0.000975056689342404,-6.05766552993664e-07
0.000997732426303855,-7.03948416559465e-07
0.00102040816326531,-2.07701842461826e-07
0.00104308390022676,-2.21874073835764e-07
0.00106575963718821,9.60679531478046e-08
0.00108843537414966,-8.2311220875643e-08
0.00111111111111111,2.71730518018351e-07
0.00113378684807256,1.42224889170022e-07
0.00115646258503401,3.33394646452229e-07
0.00117913832199546,1.30027077677698e-07
0.00120181405895692,3.70881931828829e-07
0.00122448979591837,2.25795126988757e-07
0.00124716553287982,6.73242532408256e-07
0.00126984126984127,5.17187225224144e-07
0.00129251700680272,9.03336205498686e-07
0.00131519274376417,7.16272675915104e-07
0.00133786848072562,1.00435618513531e-06
0.00136054421768707,8.91344761811969e-07
0.00138321995464853,9.94825022739538e-07
0.00140589569160998,8.00415684451815e-07
0.00142857142857143,8.15481724586474e-07
0.00145124716553288,3.66254235940916e-07
0.00147392290249433,4.39116515673522e-07
0.00149659863945578,-4.87193357470624e-08
0.00151927437641723,-8.11552619930081e-09
0.00154195011337868,-2.18984964581803e-07
0.00156462585034014,-2.11807241374758e-07
0.00158730158730159,-6.43765393498919e-07
0.00160997732426304,-3.46731221301402e-07
0.00163265306122449,-8.38253858962663e-07
0.00165532879818594,-4.29464202713211e-07
0.00167800453514739,-7.34770596779226e-07
0.00170068027210884,-4.24487391521885e-07
0.00172335600907029,-7.84712942670343e-07
0.00174603174603175,-3.80859064610997e-07
0.0017687074829932,-7.44739498921465e-07
0.00179138321995465,-2.47766172925184e-07
0.0018140589569161,-5.03501235165003e-07
0.00183673469387755,-1.48894149769187e-07
0.001859410430839,-1.51780200236745e-07
0.00188208616780045,4.28038781720922e-07
0.0019047619047619,3.22187866982674e-07
0.00192743764172336,7.02153384473191e-07
0.00195011337868481,5.64959634945457e-07
0.00197278911564626,7.5235790149925e-07
0.00199546485260771,6.57564194952339e-07
0.00201814058956916,7.49909458687233e-07
0.00204081632653061,3.90524819691158e-07
0.00206349206349206,6.12666161153544e-07
0.00208616780045351,3.5570752076952e-07
0.00210884353741497,3.72123358247082e-07
0.00213151927437642,2.94665747062302e-07
0.00215419501133787,3.56752900923041e-07
0.00217687074829932,5.33399148385931e-07
0.00219954648526077,5.56628929465593e-07
0.00222222222222222,3.62915255553597e-07
0.00224489795918367,7.68201912783507e-07
0.00226757369614512,2.70209139324021e-07
0.00229024943310658,6.44808480511128e-07
0.00231292517006803,4.01376120954646e-07
0.00233560090702948,6.74128483425973e-07
0.00235827664399093,5.2919862918911e-07
0.00238095238095238,7.32585135100762e-07
0.00240362811791383,5.96400952030437e-07
0.00242630385487528,7.60461398679951e-07
0.00244897959183673,3.64831789968301e-07
0.00247165532879819,6.23791357579894e-07
0.00249433106575964,4.28385112807777e-07
0.00251700680272109,3.12410295329596e-07
0.00253968253968254,4.9502604051121e-08
0.00256235827664399,-1.34661047365728e-07
0.00258503401360544,-3.55467511381136e-07
0.00260770975056689,-3.41342281126017e-07
0.00263038548752834,-7.010850806474e-07
0.0026530612244898,-2.92465858770651e-07
0.00267573696145125,-6.30267913342945e-07
0.0026984126984127,-3.13007991568688e-07
0.00272108843537415,-5.68389299442345e-07
0.0027437641723356,-3.35363391058721e-07
0.00276643990929705,-6.87322430803904e-07
0.0027891156462585,-1.65682396271204e-07
0.00281179138321995,-5.92322524081625e-07
0.00283446712018141,-3.73754210673678e-07
0.00285714285714286,-7.10087308900663e-07
0.00287981859410431,-5.91769957257069e-07
0.00290249433106576,-7.72006630469435e-07
0.00292517006802721,-4.14050649001868e-07
0.00294784580498866,-8.1672830043315e-07
0.00297052154195011,-3.4495239799012e-07
0.00299319727891156,-6.45004083300477e-07
0.00301587301587302,-9.61961985129443e-09
0.00303854875283447,-4.50413680024287e-07
0.00306122448979592,-9.81139665734894e-08
0.00308390022675737,-2.56240070298345e-07
0.00310657596371882,9.6007181231798e-08
0.00312925170068027,1.34411033974793e-08
0.00315192743764172,3.7192443777115e-07
0.00317460317460317,3.75957001658775e-08
0.00319727891156463,3.40046012552572e-07
0.00321995464852608,1.76667752972327e-07
0.00324263038548753,2.56094637468518e-07
0.00326530612244898,1.03228415643878e-07
0.00328798185941043,8.67669006965845e-08
0.00331065759637188,-1.18625727986169e-07
0.00333333333333333,5.29089276968073e-08
0.00335600907029478,-2.26352195533276e-07
0.00337868480725624,-1.1258416710341e-07
0.00340136054421769,-3.32215143627146e-07
0.00342403628117914,-1.10732537929025e-07
0.00344671201814059,-2.72053427070206e-07
0.00346938775510204,1.345340655995e-07
0.00349206349206349,-2.29660938405249e-07
0.00351473922902494,1.65136310121944e-07
0.00353741496598639,-9.29550196965772e-08
0.00356009070294785,1.13058609900497e-07
0.0035827664399093,-5.7687104445749e-08
0.00360544217687075,2.85436623622797e-07
0.0036281179138322,4.45072616387391e-08
0.00365079365079365,2.9772543419312e-07
0.0036734693877551,3.39367759936852e-08
0.00369614512471655,4.336725030778e-07
0.003718820861678,1.44256821635359e-07
0.00374149659863946,4.0627886984697e-07
0.00376417233560091,4.18039369747997e-07
0.00378684807256236,5.34372260640262e-07
0.00380952380952381,3.11978980545923e-07
0.00383219954648526,4.24579641408938e-07
0.00385487528344671,8.09983207923623e-08
